,Identifier.label,Identifier.RegionClass,Size.Area,Size.ConvexHullArea,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.EulerNumber,Shape.Extent,Shape.MaxFeretDiameter,Size.FilledArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Solidity,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Circularity,NuclearComposition.NormalizedPixelCount.CancerEpithelium,NuclearComposition.NormalizedPixelCount.NormalEpithelium,NuclearComposition.NormalizedPixelCount.StromalCellNOS,NuclearComposition.NormalizedPixelCount.TILsCell,NuclearComposition.NormalizedPixelCount.ActiveTILsCell,NuclearComposition.NormalizedPixelCount.UnknownOrAmbiguousCell,NuclearComposition.NormalizedPixelCount.BACKGROUND,Neighborhood.PixelCount.Surround-ALL.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-TUMOR.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-STROMA.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-TILS.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-JUNK.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-WHITE.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-CancerEpithelium.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-NormalEpithelium.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-StromalCellNOS.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-TILsCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-ActiveTILsCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-UnknownOrAmbiguousCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-BACKGROUND.Distance-64,Neighborhood.PixelCount.Surround-ALL.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-TUMOR.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-STROMA.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-TILS.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-JUNK.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-WHITE.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-CancerEpithelium.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-NormalEpithelium.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-StromalCellNOS.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-TILsCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-ActiveTILsCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-UnknownOrAmbiguousCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-BACKGROUND.Distance-128
TUMOR.4,4,TUMOR,6199,8780,0.9624441212521664,88.84149896199003,1,0.6218900481540931,179.2344832893492,6199,191.7530001110568,52.057077300359,739.1381310103741,0.7060364464692483,1.2186834415779195,0.27147985830839316,0.1425871161695747,0.1548440065681445,0.040229885057471264,0.0022988505747126436,0.007389162561576354,0.0,0.008702791461412151,0.7865353037766831,41476.0,0.01581637573536503,0.2462870093548076,0.00019288263091908573,0.009427138586170315,0.3524688976757643,0.002724467161732086,0.004436300511138972,0.0036165493297328575,0.00045809624843282863,0.0,0.0026762465040023145,0.6110762850805285,106992.0,0.013477643188275759,0.2023235382084642,0.00011215791834903544,0.006617317182593091,0.3574192462987887,0.0033180050844922983,0.002766561985942874,0.0027011365335726035,0.0002430088230895768,0.0,0.0020562285030656497,0.5700426200089727
TUMOR.40,40,TUMOR,7740,27515,0.9803486160484859,99.27171841088558,0,0.1922742516457583,415.2360774306587,7740,461.5551306452467,91.05231204000934,1380.045814642449,0.2813011084862802,1.2220329555097478,0.19727288463399736,0.051069759902250295,0.21097592544654414,0.03378203468806627,0.021615324877038572,0.0038829924928811804,0.0,0.008154284235050479,0.7215894382604193,75652.0,0.030217310844392747,0.20010046000105747,0.0014408079099032412,0.012372442235499392,0.7149976206841855,0.009993126420980278,0.0018505789668481997,0.011103473801089198,0.0015994289642045155,0.0,0.005644265848887009,0.9527044889758367,173464.0,0.032577364755799476,0.2163849559562791,0.0010030899783240327,0.016942996817783516,0.5248235945210533,0.010319144029885163,0.0011587418715122446,0.00876838998293594,0.0010953281372503806,0.0,0.010474795923073375,0.7985345662500577
TUMOR.197,197,TUMOR,7184,11811,0.7771895682127857,95.63970351991588,1,0.3801058201058201,172.6267650163207,7184,154.5772670851494,97.27030161572237,936.9259735953042,0.608246549826433,1.256191439326688,0.6292665373760341,0.10284084355555896,0.1405168761474368,0.0005648919644118063,0.0016946758932354187,0.0024007908487501763,0.0,0.16283010874170314,0.6919926564044626,43973.0,0.029381666022331887,0.21695131103176948,0.0014554385645737158,0.0166920610374548,0.4891410638346258,0.011074977827303118,6.822368271439293e-05,0.00791394719486958,0.0017510745230027516,0.0,0.012735087440020013,0.7386578127487322,110724.0,0.038781113399082405,0.1872313138976193,0.0012102163939164048,0.03516852714858567,0.44006719410425926,0.014034897583179799,6.322025938369278e-05,0.007216141035367219,0.0010747444095227773,0.0,0.015868285105306888,0.6830136194501644
TUMOR.399,399,TUMOR,29786,66215,0.8804486286328727,194.7426842771804,-1,0.31964714972527475,465.6533045088373,29786,400.29952648020765,189.79863917465394,3664.744478921033,0.44983765007928717,1.3500048087738257,0.474141553060364,0.0278698512481182,0.20570292224207085,0.004145741346186255,0.0054602446998550675,0.004112036131989619,0.0,0.08399339377801746,0.6965856618018808,104417.0,0.00549718915502265,0.1738605782583296,4.7884922953158965e-05,0.0031795588840897557,0.6445023319957478,0.0024517080552017394,1.915396918126359e-05,0.0091268663148721,0.000651234952162962,0.0,0.003936140666749667,0.8167827077966232,216611.0,0.0032777652104463762,0.13482233127588164,2.308285359469279e-05,0.0017496803024777134,0.619132915687569,0.0014680694886224615,9.233141437877116e-06,0.009330089422974825,0.0003416262332014533,0.0,0.0022390367986852007,0.7484846106615084
TUMOR.545,545,TUMOR,15563,47169,0.9673949421853171,140.76727970204348,1,0.1448300250332691,445.8004037683232,15563,460.73251678799113,116.69093691479917,2773.5159441150377,0.3299412749899298,1.3026719245930194,0.2532726314355086,0.02542388103974546,0.14944709808283713,0.0,0.008964208597788393,0.007001243211411372,0.0,0.1065890204802722,0.7279984296276909,94474.0,0.045568092808603425,0.12074221478925419,0.0007726993670216144,0.03248512818341554,0.5629061964138281,0.013686305226834896,0.00014818891970277536,0.014533099053707898,0.0022228337955416304,0.0,0.04709232169697483,0.7585155704214916,201299.0,0.0456733515814783,0.16947426465109117,0.0005216121292207115,0.03984123120333434,0.5323871454900422,0.01087933869517484,0.0001689029751762304,0.01317443206374597,0.002106319455138873,0.0,0.044565546773704785,0.7682849889964679
TUMOR.666,666,TUMOR,10156,19296,0.9626144976184348,113.71464644596277,1,0.23445219077519738,278.71311415145146,10156,285.4854413347341,77.33090230492238,1517.1585130146566,0.5263266998341625,1.3225049948843794,0.27087511693547706,0.05544605348554221,0.06351084812623274,0.0,0.004142011834319527,0.002564102564102564,0.0,0.30078895463510846,0.6289940828402367,59036.0,0.0640626058676062,0.12880276441493327,0.0013212277254556542,0.033725184633105226,0.6840910630801544,0.01707432752896538,0.00033877633986042414,0.00913002235923843,0.0021681685751067147,0.0,0.050748695711091536,0.9015177180025747,138822.0,0.05486882482603622,0.11833138839665183,0.0009940787483251935,0.024016366282001413,0.660716601115097,0.020702770454250768,0.00014406938381524543,0.011727247842560977,0.002463586463240697,0.0,0.03487199435248015,0.8467894137816773
TUMOR.2794,2794,TUMOR,26756,66386,0.9731668690328344,184.57192976976216,1,0.1262051659402653,609.5777226900602,26756,616.5106725259483,141.859420590079,2597.9667376038697,0.40303678486427863,1.2176088749341687,0.2301005106835491,0.04981542943461608,0.005385392123864019,0.0,0.003590261415909346,0.0,0.0,0.001795130707954673,0.989229215752272,117455.0,0.014201183431952662,0.3589544932101656,0.0,0.49867608871482694,0.0728704610276276,0.00035758375548082245,0.0,0.00609595164105402,0.00021284747350048955,0.0,0.006989911029756077,0.9863437061002086,245580.0,0.021215082661454516,0.3955167358905448,0.0,0.4575494747129245,0.06767244889648995,0.0017835328609821647,0.00010179982083231533,0.010204414040231289,0.00018731167033146022,0.0,0.0059776854792735565,0.9817452561283492
TUMOR.2914,2914,TUMOR,9249,21836,0.9279525081256043,108.51816690884306,0,0.2562830779461886,246.9109151090733,9249,264.4472197224851,98.55907174656643,1532.0458146424487,0.42356658728704893,1.383260826133962,0.3726984607741227,0.049517776809117287,0.21567778258986575,0.0,0.010177566045907319,0.00032481593763534,0.0,0.00140753572975314,0.7724122996968384,60015.0,0.05846871615429476,0.15256185953511622,0.0,0.0024493876530867283,0.7832708489544281,0.030275764392235276,0.0,0.01654586353411647,0.0006831625426976589,0.0,0.0009664250604015663,0.951528784470549,137859.0,0.05105216199160011,0.15243110714570685,0.0,0.0016901326717878413,0.7933105564380998,0.02908043725835818,2.1761364872804822e-05,0.017974887384936782,0.0005585416984019904,0.0,0.0006455871578932098,0.951718785135537
TUMOR.3576,3576,TUMOR,10347,30465,0.9967727414681631,114.7789596109615,1,0.06032391968470885,680.5622675405976,10347,748.3203102707882,60.07153521583252,1911.6164491784257,0.3396356474643033,1.1690754392594123,0.08027516344450807,0.03558138060659737,0.21105089994193924,0.0,0.004451325720921231,0.0,0.0,0.0,0.7844977743371395,108076.0,0.056108664273289165,0.1857674229246086,0.0,0.0027665716717865207,0.7548021762463452,0.02463081535215959,0.0,0.011251341648469596,0.00024057144972056702,0.0,0.0002035604574558644,0.9636737110921944,237027.0,0.05710741814223696,0.17892898277411434,0.0,0.00238791361321706,0.7609090947444805,0.026486434034941168,0.0,0.011285634126070025,0.0002995439338134474,0.0,0.00038814143536390367,0.9615402464698115
TUMOR.4123,4123,TUMOR,32391,67367,0.9677849076528551,203.08003863875115,-1,0.21620521172638438,620.2741329444586,33067,585.5897952782204,147.43887312284645,2402.9789309126895,0.4808140484213339,1.224801318191836,0.2517784194869662,0.07049110105098136,0.23524324324324325,0.002687258687258687,0.0012355212355212356,0.0,0.0,0.0012046332046332046,0.7596293436293436,115062.0,0.07329961238288922,0.2592949887886531,0.0,0.0037458066086110096,0.6632858806556465,0.0297231058038275,0.0006692044289165841,0.01799899184787332,0.0008082598946654847,0.0,0.0007734960282282595,0.9500269419964888,248021.0,0.06110369686437842,0.22496078961055718,0.00012902133287100688,0.002826373573205495,0.7104801609541127,0.025231734409586284,0.0005039895815273707,0.017804943936198952,0.0013345644118844776,0.0,0.000463670415005181,0.9546610972457977
