,Identifier.label,Identifier.RegionClass,Size.Area,Size.ConvexHullArea,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.EulerNumber,Shape.Extent,Shape.MaxFeretDiameter,Size.FilledArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Solidity,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Circularity,NuclearComposition.NormalizedPixelCount.CancerEpithelium,NuclearComposition.NormalizedPixelCount.NormalEpithelium,NuclearComposition.NormalizedPixelCount.StromalCellNOS,NuclearComposition.NormalizedPixelCount.TILsCell,NuclearComposition.NormalizedPixelCount.ActiveTILsCell,NuclearComposition.NormalizedPixelCount.UnknownOrAmbiguousCell,NuclearComposition.NormalizedPixelCount.BACKGROUND,Neighborhood.PixelCount.Surround-ALL.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-TUMOR.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-STROMA.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-TILS.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-JUNK.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-WHITE.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-CancerEpithelium.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-NormalEpithelium.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-StromalCellNOS.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-TILsCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-ActiveTILsCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-UnknownOrAmbiguousCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-BACKGROUND.Distance-64,Neighborhood.PixelCount.Surround-ALL.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-TUMOR.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-STROMA.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-TILS.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-JUNK.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-WHITE.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-CancerEpithelium.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-NormalEpithelium.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-StromalCellNOS.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-TILsCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-ActiveTILsCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-UnknownOrAmbiguousCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-BACKGROUND.Distance-128
TUMOR.27,27,TUMOR,9732,15208,0.7043524433453046,111.31561997025666,0,0.48672168042010505,173.07223925286226,9732,155.00790421104824,110.03242773955755,1252.5361466505706,0.6399263545502367,1.3275523229008617,0.7098504318189146,0.07795274779086918,0.09834346823233382,0.0,0.0006290626965820927,0.012266722583350808,0.0,0.04225204445376389,0.8465087020339694,46764.0,0.017021640578222565,0.06812933025404157,0.0011119664699341374,0.0022025489692926183,0.4284706184244291,0.003977418527072106,0.0,0.004234026173979984,0.0043623299974339235,0.0,0.0040415704387990765,0.5059875117611838,114887.0,0.025346644964182197,0.049953432503242315,0.0007311532201206403,0.0019584461253231438,0.34677552725721794,0.006554266366081454,0.0,0.003734103945616127,0.0028462750354696356,0.0,0.0036296534855988927,0.4127272885531
TUMOR.41,41,TUMOR,7233,12582,0.8480048807693642,95.9653147083332,-1,0.38637820512820514,160.17802595861892,7233,166.6678072497201,88.33200733498488,1028.3401871576773,0.5748688602765856,1.2808318755775583,0.5299884170350673,0.08595174787180641,0.10635646032405484,0.0,0.0034621243595069936,0.013710012463647694,0.0,0.04971610580252043,0.8267552970502701,44239.0,0.0779854879179005,0.09218110716788354,0.001130224462578268,0.005379868441872556,0.7601211600623884,0.01577793349759262,0.0,0.009403467528651191,0.004679129275074029,0.0,0.005492890888130383,0.9061009516489975,110765.0,0.06747618832663747,0.09285424096059225,0.0010021216088114476,0.004107795783866745,0.609867738003882,0.01820972328804225,0.0,0.007285694939737282,0.003710558389382928,0.0,0.006391910802148694,0.7546607682932335
TUMOR.388,388,TUMOR,7588,17560,0.8479653469287621,98.29212412726879,-2,0.31123872026251026,214.40149253211834,9356,205.72425074328737,109.04448218823897,1897.7869760331528,0.43211845102505697,1.4294728968497763,0.530051667677769,0.02647538367365944,0.04641574677483708,0.0,0.0,0.0,0.0,0.1885889080994813,0.7649953451256816,55020.0,0.032006543075245364,0.1109051254089422,3.635041802980734e-05,0.03953107960741548,0.34331152308251545,0.0062340966921119595,0.0,0.0031988367866230463,0.0005452562704471102,0.0,0.022246455834242094,0.6587604507451835,126958.0,0.029647599993698703,0.1583200743552986,0.0014099150900297736,0.026701743883804092,0.2487436790119567,0.006135887458844657,0.00018903889475259535,0.004615699680209203,0.0016462137084705178,0.0,0.013610800422186865,0.52221207013343
TUMOR.604,604,TUMOR,6286,10601,0.6165067620744806,89.46275078604074,0,0.44468024900962083,135.4289481610191,10035,148.46408956364476,116.89314338928325,730.700576850888,0.592962928025658,1.3029350501678953,0.7873496125079632,0.1479467196844714,0.2119036221477581,0.002553055688527206,0.005265677357587362,0.0,0.0006382639221318015,0.0014360938247965534,0.778203287059199,40763.0,0.0014473910163628782,0.3857174398351446,0.0,0.012683070431518778,0.5129406569683291,0.0006868974314942472,0.0,0.01736869219635454,0.001030346147241371,0.0,0.0001717243578735618,0.8935308981183917,103264.0,0.0023241400681747754,0.21610629067245118,0.0,0.0075728230554694765,0.6403393244499536,0.0006100867678958785,0.0,0.009528974279516579,0.00048419584753641153,0.0,0.00017431050511310816,0.855545010845987
TUMOR.720,720,TUMOR,4164,6870,0.9749329649677262,72.8132506091935,1,0.29282700421940927,176.207264322445,4164,189.96633867327054,42.2672814636298,678.2741699796952,0.6061135371179039,1.3339642230994497,0.2224987950961497,0.1137391629226666,0.040861267433325174,0.0,0.0019574259848299485,0.0,0.0,0.20430633716662588,0.752874969415219,39216.0,0.02942676458588331,0.2348531211750306,0.0,0.010174418604651164,0.3196144430844553,0.0030854753161974704,0.0008924928600571195,0.0021929824561403508,0.0,0.0,0.03243574051407589,0.6776825785393716,102560.0,0.03175702028081123,0.11213923556942278,0.0,0.019247269890795633,0.31828198127925117,0.0035978939157566303,0.00034126365054602185,0.0011212948517940718,0.0,0.0,0.031113494539781593,0.5520475819032762
TUMOR.934,934,TUMOR,7774,20886,0.977428303053147,99.48951814523556,1,0.22839179740290264,281.5759222660915,7774,309.3858160541914,65.36313555457053,1418.613311116846,0.37221105046442593,1.3138535998242624,0.21126739547465762,0.04854296943130564,0.028590694538098448,0.0,0.0,0.0,0.0,0.09386378961564397,0.8775455158462576,61733.0,0.03563734145432751,0.023261464694733773,0.0,0.06476276869745518,0.3558388544214602,0.000988126285779081,0.0,0.0002591806651223819,0.0,0.0,0.027861921500656053,0.5867850258370726,143302.0,0.03161853986685462,0.015240540955464683,0.0,0.04383051178629747,0.32354049489888487,0.001151414495261755,0.0,0.0002093480900475918,0.0,0.0,0.03323052016022107,0.5412345954697073
TUMOR.1058,1058,TUMOR,5841,17701,0.8150532584346974,86.23799731439782,0,0.208845823798627,194.60986614249546,5841,189.26174808025365,109.65561516314254,1477.5189027078677,0.32998135698548103,1.2760389417528029,0.5793860422162258,0.03362257559884808,0.06208197564740182,0.0,0.0029154518950437317,0.0,0.0,0.015606242496998799,0.9193963299605556,54972.0,0.06868951466200975,0.03179800625773121,9.095539547405952e-05,0.008822673360983774,0.29807902204758785,0.018573091755802955,0.0,0.0006366877683184166,3.6382158189623806e-05,0.0,0.011787819253438114,0.9450993232918576,128192.0,0.06975474288567149,0.09614484523215178,3.900399400898652e-05,0.010016225661507738,0.30531546430354467,0.018043247628557163,0.0002028207688467299,0.0011935222166749874,4.680479281078382e-05,0.0,0.015578195207189217,0.8328132800798802
TUMOR.1161,1161,TUMOR,6209,13682,0.8288108168715466,88.91312801415,0,0.28390489254686785,178.63090438107287,6209,174.2468374127237,97.49614747902508,866.0559159102154,0.4538079228183014,1.2358383484021525,0.5595289356563427,0.10402546327012654,0.08524378430739425,0.004197610590894414,0.0012915724895059735,0.0,0.0,0.01517597675169519,0.8940910558605102,47428.0,0.060723623176182843,0.08815467656236822,0.0001475921396643333,0.0068946613814624275,0.5274310533861853,0.019714092940878804,0.0,0.0030572657501897614,0.00016867673104495234,0.0,0.004701863877878047,0.9613097748165641,117047.0,0.05801942809298829,0.050202055584508784,5.980503558399617e-05,0.0041009167257597375,0.38106914316471163,0.013644091689663128,0.0,0.0018197817970558835,6.834861209599562e-05,0.0,0.0035455842524797733,0.7361401830034089
TUMOR.1283,1283,TUMOR,4866,9269,0.9834234960523288,78.71202973295316,1,0.2544313725490196,237.81084920583416,4866,233.00956425764835,42.25011985083345,934.3574311003804,0.5249757255367353,1.2824345557631627,0.18132354345813778,0.07004157134710447,0.08347141673570836,0.009942004971002486,0.020298260149130075,0.008906379453189726,0.0,0.009527754763877383,0.867854183927092,47978.0,0.02482387761057151,0.17912376505898536,0.003043061403143107,0.0027721038809454335,0.5849556046521323,0.003918462628704823,0.0004377006127808579,0.008899912459877445,0.0008545583392388178,0.0,0.004814706740589437,0.7828796531743716,118866.0,0.014083085154712028,0.15455218481315094,0.0013124022007975366,0.0033987851866808002,0.6022748304813824,0.003238941328891357,0.00023555936937391686,0.006957414231151044,0.0009422374774956674,0.0,0.00317163865192738,0.7697407164369963
TUMOR.1551,1551,TUMOR,6548,12929,0.9418005755548512,91.30811869119769,-1,0.28168287017121224,204.40156555173445,7275,219.11630194399166,73.66078576080602,1083.3462838120872,0.5064583494469796,1.256102314581846,0.3361720926617065,0.0701106411924628,0.03530326594090202,0.0,0.0,0.0,0.0,0.04370139968895801,0.9209953343701399,47915.0,0.07352603568819785,0.016571011165605762,0.0,0.1049775644370239,0.4686423875613065,0.00724199102577481,0.0,0.0013356986329959304,0.0,0.0,0.009537723051236565,0.7415840550975686,118798.0,0.0726443206114581,0.01990774255458846,0.0,0.06758531288405528,0.36389501506759375,0.009789727099782824,0.0,0.001599353524470109,0.0,0.0,0.009537197595919124,0.5842185895385444
