,Identifier.label,Identifier.RegionClass,Size.Area,Size.ConvexHullArea,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.EulerNumber,Shape.Extent,Shape.MaxFeretDiameter,Size.FilledArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Solidity,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Circularity,NuclearComposition.NormalizedPixelCount.CancerEpithelium,NuclearComposition.NormalizedPixelCount.NormalEpithelium,NuclearComposition.NormalizedPixelCount.StromalCellNOS,NuclearComposition.NormalizedPixelCount.TILsCell,NuclearComposition.NormalizedPixelCount.ActiveTILsCell,NuclearComposition.NormalizedPixelCount.UnknownOrAmbiguousCell,NuclearComposition.NormalizedPixelCount.BACKGROUND,Neighborhood.PixelCount.Surround-ALL.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-TUMOR.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-STROMA.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-TILS.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-JUNK.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-WHITE.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-CancerEpithelium.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-NormalEpithelium.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-StromalCellNOS.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-TILsCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-ActiveTILsCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-UnknownOrAmbiguousCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-BACKGROUND.Distance-64,Neighborhood.PixelCount.Surround-ALL.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-TUMOR.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-STROMA.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-TILS.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-JUNK.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-WHITE.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-CancerEpithelium.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-NormalEpithelium.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-StromalCellNOS.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-TILsCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-ActiveTILsCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-UnknownOrAmbiguousCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-BACKGROUND.Distance-128
TUMOR.138,138,TUMOR,10143,17065,0.707028980265976,113.64184397592621,1,0.5444444444444444,177.50774630984418,10143,185.66009779805913,131.29595708617254,894.7005768508881,0.5943744506299443,1.2279792728018322,0.7071845735478498,0.15922851866916793,0.24054432659595756,0.0,0.0013007804682809686,0.0006003602161296778,0.0,0.0019011406844106464,0.7556533920352211,50581.0,0.001680472904845693,0.34945928313002905,0.0,0.01644886419801902,0.3900871868883573,0.000988513473438643,0.0,0.01057709416579348,0.0007908107787509144,0.0,0.0009489729345010972,0.7480081453510211,120644.0,0.008081628593216405,0.3663920294419946,0.0,0.028745731242332814,0.3115032658068366,0.001981035111567919,0.0,0.007211299360100792,0.0010278173800603429,0.0,0.0010775504790955207,0.7106362521136567
TUMOR.391,391,TUMOR,5785,15037,0.9285522525505954,85.8236026177701,0,0.24917086617564715,214.83249288690016,5785,240.99486949486084,89.45770920817226,1267.920922961421,0.38471769634900577,1.3014402652224704,0.37120171643355226,0.04521982634714991,0.04839099927413501,0.008226469876602952,0.03459956448100653,0.0,0.0,0.0,0.9087829663682555,52174.0,0.02926745122091463,0.45856173573044046,0.0,0.015984973358377737,0.058362402729328786,0.002932495112508146,0.0010158316402805996,0.018802468662552228,3.833326944455093e-05,0.0,0.0,0.5785448690918849,124617.0,0.016193617243233267,0.4076490366482904,0.0,0.007358546586741777,0.07173981078023063,0.0013962781963937504,0.00047345065280017973,0.01257452835487935,1.6049174671192534e-05,0.0,3.209834934238507e-05,0.5118643523756791
TUMOR.485,485,TUMOR,5877,7720,0.48444836100952604,86.5033456255222,0,0.5523496240601504,119.26860441876563,5877,102.67799536806251,89.82474941939937,589.1198410471445,0.7612694300518135,1.2054216954416483,0.8748198588939234,0.21279344982641327,0.1420532060027285,0.001364256480218281,0.011766712141882674,0.0,0.0,0.0005115961800818554,0.8443042291950886,35528.0,0.02313668092771898,0.3568171582976807,0.0,0.0009288448547624409,0.5493132177437514,0.007121143886512047,0.0,0.023981085341139383,0.0005066426480522405,0.0,0.0014917811303760415,0.9668993469939203,95588.0,0.017136042181026906,0.40652592375612,0.0,0.0030966230070720176,0.43747123069841404,0.003912625015692346,3.138469263924342e-05,0.020138511110181195,0.00035569318324475875,0.0,0.003337238983972884,0.9305038289325019
TUMOR.601,601,TUMOR,29747,80346,0.9430621453046257,194.61515032812034,-3,0.2391314833274382,455.27134765983243,30689,543.8588028403392,180.89645565976184,3771.1424945612293,0.3702362283125482,1.3627214184763938,0.3326165812064049,0.02628494980249179,0.09028741663563425,0.0005416567927147161,0.004604082738075087,0.0,0.0,0.024103727275804867,0.8804631165577711,121757.0,0.04015374886043513,0.22075116831065153,0.0,0.07503470026363987,0.48214065721067373,0.009034388166594118,0.0,0.006882561166914428,0.0,0.0,0.0061926624341926955,0.8123311185393858,239674.0,0.03749259410699533,0.22202658611280324,0.0,0.06322755075644416,0.43456111217737425,0.00744761634553602,0.0,0.006571426187237665,9.179134991697055e-05,0.0,0.00490666488647079,0.768894414913591
TUMOR.632,632,TUMOR,50772,135508,0.9169671186243307,254.25364926642388,-6,0.21297694553508506,606.4866033145332,54601,597.6266201250984,238.43078041583806,5908.072652238641,0.37467898574253916,1.378391430157729,0.39896278443207306,0.018278581138675747,0.08007254233278795,0.0,0.006721993337144434,0.0005125273512192238,0.0,0.016322024877289124,0.8963709121015593,160129.0,0.038281635431433404,0.22895290671895785,0.00011240936994548145,0.056254644692716495,0.5732690518269645,0.0056142235322771015,0.0,0.008287068550980771,5.6204684972740724e-05,0.0,0.004021757458049447,0.943626700972341,304746.0,0.04492921974365537,0.22293319682620938,5.906558248508594e-05,0.05084234083466231,0.5726539478779049,0.005345435214900277,0.0,0.008823741739022005,0.00010828690122265756,0.0,0.00334704967415487,0.9204485046563368
TUMOR.788,788,TUMOR,11436,22184,0.5041294014552545,120.66800501206325,-5,0.37873820168902134,202.5956564193813,11436,179.435823095744,154.9658243199785,1888.1768029778866,0.5155066714749369,1.3884241181969346,0.8636281298037755,0.04030869100771665,0.03562409812409813,0.0,0.025072150072150072,0.0,0.0,0.0,0.9393037518037518,57190.0,0.04647665675817451,0.7635250917992656,0.0,0.0001573701696100717,0.1257562510928484,0.004511278195488722,0.0,0.0336422451477531,0.0,0.0,0.0,0.9476132190942472,132010.0,0.032633891371865766,0.6492917203242179,0.0,0.00021210514354973108,0.1821755927581244,0.0038784940534807967,0.0,0.024263313385349594,0.0,0.0,0.0,0.8645178395576093
TUMOR.927,927,TUMOR,7076,13589,0.9583716902530403,94.91808583481871,-2,0.2804820041224037,228.0350850198276,7076,226.4999239911941,64.67106464025625,858.0142853498728,0.5207152844212231,1.2328057046035699,0.2855235600113073,0.12078378946778486,0.14140127388535031,0.0,0.008634111818825195,0.0,0.0,0.0005661712668082095,0.8493984430290162,49863.0,0.06341375368509716,0.48292320959428836,0.0,0.15779235104185468,0.22836572207849506,0.011872530734211741,0.0,0.010649178749774382,0.000140384653951828,0.0,0.0011832420833082647,0.9755931251629465,122760.0,0.08018898664059955,0.34774356467904854,0.0,0.09889214727924406,0.32049527533398503,0.020047246660149887,0.0,0.009848484848484848,0.00012218963831867058,0.0,0.0015477354187031606,0.8745927012056044
TUMOR.946,946,TUMOR,7355,13832,0.8572135908583491,96.77126046263488,1,0.35194755478993206,193.86851214160592,7355,177.89650491312784,91.6097669248475,941.4112549695428,0.531737998843262,1.2576082453616053,0.5149610273095769,0.10428786311262889,0.18254942058623042,0.0,0.0036809815950920245,0.0,0.0,0.0028629856850715747,0.810906612133606,47740.0,0.03583996648512777,0.42207792207792205,0.0,0.06187683284457478,0.36202346041055716,0.008692919983242564,0.0,0.011416003351487222,4.1893590280687055e-05,0.0,0.0012149141181399246,0.8825932132383745,116909.0,0.05823332677552626,0.2819714478782643,0.0,0.04883285290268499,0.38650574378362657,0.014532670709697286,0.0,0.007612758641336424,1.7107322789520055e-05,0.0,0.0011376369655030835,0.7703855135190618
TUMOR.947,947,TUMOR,5158,8676,0.9339143324793907,81.0393088059367,1,0.3581944444444444,173.07801709055948,5158,172.69253057744805,61.73704097248499,547.747258045114,0.5945136007376671,1.1614978484250236,0.3574968805312489,0.2160383130461345,0.09248105692636488,0.0,0.0015543034777540316,0.0,0.0,0.012045851952593743,0.8939187876432874,40329.0,0.033350690570061244,0.2819559126187111,0.0,0.042773190508071116,0.6209923380197873,0.006223809169580203,0.0,0.007042078901038955,0.0001983684197475762,0.0,0.0004959210493689404,0.9860398224602643,105054.0,0.05888400251299332,0.23467930778456794,0.0,0.056675614445904014,0.5108610809678832,0.014259333295257677,0.0,0.0066822776857616084,7.615131265825195e-05,0.0,0.0009233346659813049,0.8809469415729053
