,Identifier.label,Identifier.RegionClass,Size.Area,Size.ConvexHullArea,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.EulerNumber,Shape.Extent,Shape.MaxFeretDiameter,Size.FilledArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Solidity,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Circularity,NuclearComposition.NormalizedPixelCount.CancerEpithelium,NuclearComposition.NormalizedPixelCount.NormalEpithelium,NuclearComposition.NormalizedPixelCount.StromalCellNOS,NuclearComposition.NormalizedPixelCount.TILsCell,NuclearComposition.NormalizedPixelCount.ActiveTILsCell,NuclearComposition.NormalizedPixelCount.UnknownOrAmbiguousCell,NuclearComposition.NormalizedPixelCount.BACKGROUND,Neighborhood.PixelCount.Surround-ALL.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-TUMOR.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-STROMA.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-TILS.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-JUNK.Distance-64,Neighborhood.Regions.NormalizedPixelCount.Surround-WHITE.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-CancerEpithelium.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-NormalEpithelium.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-StromalCellNOS.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-TILsCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-ActiveTILsCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-UnknownOrAmbiguousCell.Distance-64,Neighborhood.Nuclei.NormalizedPixelCount.Surround-BACKGROUND.Distance-64,Neighborhood.PixelCount.Surround-ALL.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-TUMOR.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-STROMA.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-TILS.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-JUNK.Distance-128,Neighborhood.Regions.NormalizedPixelCount.Surround-WHITE.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-CancerEpithelium.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-NormalEpithelium.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-StromalCellNOS.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-TILsCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-ActiveTILsCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-UnknownOrAmbiguousCell.Distance-128,Neighborhood.Nuclei.NormalizedPixelCount.Surround-BACKGROUND.Distance-128
TUMOR.212,212,TUMOR,4822,7324,0.9968348755035259,78.35535134700727,0,0.3384334643458731,276.76163028859327,4822,316.8088651945797,25.186266885168216,850.7594513539337,0.658383397050792,1.1774933866353892,0.07949988037645081,0.08371889838609847,0.21912934282126412,0.0,0.009208874005860193,0.0,0.0,0.004185851820845542,0.7674759313520302,51060.0,0.09853113983548765,0.2570701135918527,3.916960438699569e-05,0.0037406972189580885,0.48672150411280846,0.04872698785742264,0.0,0.02520564042303173,0.001508029768899334,0.0,0.001018409714061888,0.7706227967097532,126825.0,0.11012024443130297,0.24667849398777844,1.576976148235758e-05,0.003674354425389316,0.4306327616794796,0.05381431105854524,0.0,0.020272028385570667,0.0007332939089296274,0.0,0.0011906169919179972,0.7156869702345752
TUMOR.242,242,TUMOR,16505,28557,0.9073855187095093,144.9648877689141,-7,0.4647986482680935,266.2724168966812,17196,280.9138149196941,118.0678860723607,2034.0529573173853,0.5779668732710018,1.367522732369953,0.420299322431377,0.05013036666882108,0.22575950518464616,0.0,0.015038505851676673,0.0,0.0,0.0007276696379843551,0.7584743193256928,65051.0,0.14067424021152633,0.5250495764861416,0.0,0.008024473105717052,0.32452998416626955,0.06874606078307789,6.149021536947933e-05,0.05137507494119998,0.0027516871377842,0.0,0.0013681572919709152,0.8756975296305975,148186.0,0.12094259916591311,0.5087795068360034,0.0,0.005918237890219049,0.36304374232383624,0.06054553061692738,5.398620652423306e-05,0.04859433414762528,0.002037979296289798,0.0,0.0010324861997759573,0.8876749490505176
TUMOR.252,252,TUMOR,11519,17458,0.9251662763098897,121.10510441680128,-1,0.4056557261586139,233.77339455121918,12636,226.8840481441686,86.11657782671784,1221.7371567773473,0.6598121205178142,1.2404001909526545,0.3795620649892359,0.09697707428518315,0.22558220368439347,0.0,0.012860618700034758,0.0,0.0,0.0006951685783802572,0.7608620090371915,51765.0,0.1553172993335265,0.5058823529411764,0.0,0.00707041437264561,0.3314787984159181,0.07698251714478895,0.0,0.03711001642036125,0.0008113590263691683,0.0,0.000502269873466628,0.884593837535014,125305.0,0.16303419656039264,0.4259526754718487,0.0,0.006145006184908822,0.396416743146722,0.08231914129523961,6.38442201029488e-05,0.03667052392163122,0.0011651570168788156,0.0,0.0008858385539284147,0.8716411954830214
TUMOR.253,253,TUMOR,4842,9327,0.9735168264367507,78.5176787456663,1,0.3920647773279352,192.20041623263984,4842,222.8084443207808,50.93743554385722,702.5168106668144,0.5191379864908331,1.2785369940749527,0.22861537272133994,0.12328811345257062,0.22231596709554946,0.0,0.003585741404766927,0.0,0.0,0.014975743514026576,0.759122547985657,44001.0,0.020022272221085883,0.05527147110292948,0.0,0.004158996386445762,0.4953751051112475,0.01040885434421945,0.0,0.004386263948546624,0.0,0.0,0.0005681689052521534,0.5594645576236904,111921.0,0.059979807185425435,0.08764217617783973,1.7869747411120344e-05,0.002716201606490292,0.32886589648055325,0.029717389944693133,0.0,0.008657892620687807,0.0005092878012169298,0.0,0.0010453802235505401,0.4392920006075714
TUMOR.413,413,TUMOR,8868,19651,0.9086367265673946,106.25953266748083,0,0.28396682570687504,232.69937687926884,8868,233.5296098644259,97.51904008075977,1130.4528855298854,0.4512747442878225,1.2872000929545913,0.4175874748275981,0.0872028371535282,0.23374701127177502,0.0,0.012524194466583172,0.0,0.0,0.004212683593305249,0.7495161106683366,56537.0,0.09733448891876116,0.17086155968657693,0.0,0.0031306931743813786,0.47805861648124237,0.04444876806339212,0.0,0.01590109132072802,0.0008843766029325928,0.0,0.0015741903532200151,0.6871429329465659,132307.0,0.09025977461509974,0.1931870573741374,7.558179083495205e-06,0.003665716855495174,0.4033346686116381,0.04272638635899839,0.0,0.017126833803200132,0.001254657727860204,0.0,0.0011866341161087472,0.6290672451193059
TUMOR.470,470,TUMOR,7780,9748,0.9017301085585138,99.5279039166382,0,0.5715545107258302,166.9281282468596,7780,162.69194058665698,70.33163584207216,576.2325394193525,0.7981124333196553,1.0540249146245635,0.4322994463552446,0.29443802989192036,0.21544401544401545,0.0,0.004633204633204633,0.0005148005148005148,0.0,0.0007722007722007722,0.7786357786357786,39748.0,0.031448123176008855,0.14483747609942638,0.0,0.007472074066619704,0.4008503572506793,0.015220891617188287,0.0,0.018164435946462717,0.0010314984401730905,0.0,0.0002767434839488779,0.5503673140786958,104045.0,0.057465519727041184,0.09588158969676583,0.0,0.0033350953914171753,0.32175500985150657,0.021702148108991303,0.0,0.012379258974482195,0.000826565428420395,0.0,0.0002787255514440867,0.44408669325772504
TUMOR.547,547,TUMOR,42252,75860,0.6397703451260903,231.94162464756104,-3,0.3844935844935845,345.9739874614853,42950,310.69848563173264,238.79233458148116,3171.179941039466,0.5569733720010546,1.3405352505027257,0.7685661360593787,0.05279774372773231,0.1425189393939394,0.005445075757575758,0.011150568181818182,0.0,0.0,0.008712121212121213,0.8321732954545454,100075.0,0.07753185111166624,0.44562578066450165,0.0008793404946290282,0.07928053959530353,0.11177616787409443,0.020144891331501373,0.0005296027979015738,0.04269797651761179,0.0004496627529352985,0.0,0.007844116912315763,0.9134149387959031,208128.0,0.08156038591635917,0.4083496694341943,0.0017729474169741698,0.054255073800738005,0.16163610854858548,0.023730588868388684,0.0002546509840098401,0.029376153136531365,0.000557349323493235,0.0,0.005818534747847479,0.8514664052890529
TUMOR.587,587,TUMOR,4271,5728,0.7283160335739498,73.74283758822872,1,0.5246928746928747,113.75851616472501,4271,97.94733257487792,67.11756579653063,469.3563850798539,0.7456354748603352,1.187014795224158,0.6852413846515032,0.24363180049779887,0.2226397369657116,0.0,0.014325974635979333,0.0004697040864255519,0.0,0.0009394081728511038,0.7616251761390324,32188.0,0.16851000372809743,0.24816701876475705,0.0,0.006710575369702995,0.5702435690319374,0.07695414440164036,0.0,0.027463651050080775,0.0016155088852988692,0.0,0.001366969056791351,0.8870697154218964,89053.0,0.1288783084230739,0.2237543934510909,2.245853592804285e-05,0.0050868583877017055,0.48388038583764725,0.06162622258654958,6.737560778412855e-05,0.021874613993913737,0.0014373462993947424,0.0,0.0011229267964021426,0.7568863485789361
TUMOR.602,602,TUMOR,8204,16005,0.9495312125883022,102.20399808719459,1,0.3042800979155849,225.1443981093023,8204,244.28514806915788,76.62554831918833,1052.7249634685274,0.5125898156825992,1.176959559366922,0.31367256226930096,0.09302628388887378,0.17311683555121474,0.0,0.009034305945549994,0.0,0.0,0.0,0.8178488585032353,53688.0,0.07102145730889585,0.15128147817016838,0.0,0.0050104306362688126,0.7276113842944419,0.029187155416480405,0.0,0.017266428252123378,0.0010244374906869318,0.0,0.00013038295336015497,0.9080055133363135,128035.0,0.10409653610340923,0.12368492990197993,0.0,0.004444097317139845,0.4895145858554302,0.04277736556410357,0.0,0.014097707658062248,0.0009060022650056625,0.0,0.0004139493107353458,0.664451126645058
TUMOR.641,641,TUMOR,8281,13126,0.6282939065731385,102.68250420569166,-1,0.4547751112087429,139.90353819685905,8884,149.12707469855798,116.01729564550993,1265.2173875177025,0.630885265884504,1.3242796403997996,0.7779760709450286,0.06500733245347987,0.2711741185023628,0.0,0.006543075245365322,0.0,0.0,0.00012116806009935781,0.7221616381921725,43578.0,0.018518518518518517,0.6702923493505898,0.0,6.884207627702051e-05,0.17869108265638625,0.010555785029143146,0.0,0.011404837303226398,0.00011473679379503419,0.0,0.00034421038138510255,0.8580935334343017,108648.0,0.012637140122229586,0.500782342979162,0.0,8.28363154406892e-05,0.2439989691480745,0.007455268389662028,0.0,0.00856895663058685,0.00024850894632206757,0.0,0.000276121051468964,0.7495213901774538
TUMOR.693,693,TUMOR,5048,8520,0.5657685905525898,80.17052589214506,0,0.4395680947405085,126.7162183779172,5048,116.02707090061128,95.67175355934805,833.8782463805519,0.5924882629107981,1.3627368066986172,0.8245640678225896,0.09122711093019116,0.19121447028423771,0.05247465712581992,0.021864440469091632,0.0,0.0,0.0,0.7344464321208507,37598.0,0.15952976222139476,0.5873450715463588,0.00018618011596361508,0.020825575828501516,0.23208681312835788,0.07468482366083302,0.002313952869833502,0.058753125166232247,0.0011436778552050642,0.0,0.001462843768285547,0.8616415766796106,98091.0,0.1533474019023152,0.5711329275876482,0.00021408691928923143,0.015179782039126934,0.25944276233293573,0.07184145334434351,0.0009786830596079151,0.054316909808239285,0.001682111508701104,0.0,0.0010398507508334097,0.8701409915282747
TUMOR.757,757,TUMOR,15951,31737,0.5822713753198252,142.51120649994715,0,0.3315458003367213,238.2120903732638,15951,218.81835453530064,177.89811718229345,1817.9280656363574,0.5025994895547783,1.2909541236763697,0.8129944928984201,0.06065189719431451,0.10703977914418371,0.0,0.006462542351612499,0.0,0.0,0.00853306562931359,0.8779646128748902,67824.0,0.14570063694267515,0.40055142722340176,0.0007077140835102619,0.07423625855154517,0.1802901627742392,0.03657997169143666,5.8976173625855154e-05,0.021069238027836754,0.0002653927813163482,0.0,0.004998230714791225,0.9370281906109932,151156.0,0.18597343142184233,0.3497909444547355,0.0009195797718912911,0.04181772473471116,0.22773823070205615,0.046203921776178256,0.0008865013628304533,0.024537563841329487,0.0001720077271163566,0.0,0.005226388631612374,0.922973616660933
TUMOR.791,791,TUMOR,5357,6741,0.6864456720233784,82.58779716850587,0,0.6613580246913581,108.45275469069469,5357,105.30079003427085,76.57274339855923,498.97770542341357,0.7946892152499629,1.183961537569258,0.7271810911735621,0.27037667770174806,0.15547240411599625,0.0,0.0157156220767072,0.0,0.0,0.0,0.8288119738072965,33464.0,0.07542433660052594,0.26281974659335405,0.0,0.0002091800143437724,0.6582297394214679,0.04171647143198661,0.0,0.022262730098015777,0.0008068371981831222,0.0,0.0007470714797991872,0.9344668897920153,91647.0,0.09133959649524807,0.26951236810806684,0.0,0.0005892173229892959,0.6339651052407608,0.04689733433718507,0.0,0.018396674195554682,0.0006219516187109235,0.0,0.0005673944591748775,0.9335166453893744
TUMOR.816,816,TUMOR,4866,10521,0.9368323830653487,78.71202973295316,-1,0.24257228315054835,185.40765895722862,4866,199.41117386144674,69.74976606983246,607.58787847868,0.46250356429997147,1.2137170476867498,0.3497786243327339,0.1656394449822818,0.2495874587458746,0.0,0.01216996699669967,0.0,0.0,0.0,0.7382425742574258,43468.0,0.08960614705070397,0.4173184871629705,0.0,0.013895279285911475,0.4781218367534738,0.04792030919296954,0.0,0.03588846967884421,0.0013113094690346922,0.0,0.001127266034784209,0.9137526456243673,111451.0,0.0929287310118348,0.4013512664758504,0.0,0.014472727925276579,0.4905653605620407,0.047823707279432214,0.0006011610483530879,0.03188845322159514,0.0014714986855209912,0.0,0.001013898484535805,0.9172012812805628
TUMOR.969,969,TUMOR,23209,41488,0.9113783977168044,171.90292782194953,0,0.40558157416468615,340.90614544182097,23209,328.99032748426447,135.4023697374682,2544.2022356160523,0.5594147705360586,1.3768506613461828,0.41156945486169183,0.04505707892451879,0.22747650659539614,0.0,0.007155789292180361,0.00017242865764290026,0.0,0.001293214932321752,0.7639020605224588,78217.0,0.10649858726363834,0.3183962565682652,0.00014063438894358003,0.004270171446105067,0.569288006443612,0.05356891724305458,0.0,0.022923405397803548,0.001010010611503893,0.0,0.002480279223186775,0.9200173875244512,172179.0,0.12411501983400995,0.34543701612856387,8.131072895068504e-05,0.0032175817027628225,0.4354015298032861,0.05072627904680594,0.0002323163684305287,0.022360450461438388,0.0008305310171391401,0.0,0.002479977232995894,0.8544537951782738
TUMOR.979,979,TUMOR,53280,86117,0.9294716981634912,260.4576797552521,-6,0.46488901298338686,509.30933625842755,54303,499.23081253362875,184.16296653731965,3640.809450078488,0.6186931732410558,1.310533503370011,0.36889342947940384,0.05051009445771384,0.23135421360973413,0.0008449752140603876,0.010684242151119122,0.0004130989935406339,0.0,0.001765059336037254,0.7549384106955085,109940.0,0.04627978897580499,0.5952610514826269,0.00024558850281971987,0.02122976168819356,0.3365381116972894,0.022575950518464616,0.0005730398399126797,0.05162816081498999,0.002346734582499545,0.0,0.001327997089321448,0.9215481171548117,229463.0,0.062014355255531395,0.6145827431873548,0.0008280202036929701,0.02280977761120529,0.299285723624288,0.029547247268622828,0.0018042124438362613,0.05226114885624262,0.0028327006968443713,1.7432004288273053e-05,0.0016909044159624863,0.9118463543142031
TUMOR.1033,1033,TUMOR,22304,42345,0.696507570707184,168.51805483618978,-2,0.37136197136197135,274.5359721420856,23050,261.9726414484187,187.97832309821777,2174.6631303726517,0.5267209824064234,1.2999838078117512,0.717549443556036,0.059266412248456225,0.20898936886018032,0.0,0.007939712017225138,0.00031399991028573993,0.0,0.0016597138115103396,0.7810972054007984,78342.0,0.07556610757958694,0.2091470730897858,6.382272599627276e-05,0.0061397462408414386,0.674861504684588,0.034043042046411884,0.0,0.023627173163820174,0.0016976845115008552,0.0,0.0014423936075157642,0.905325368257129,167749.0,0.07268597726364986,0.20505040268496386,2.9806436998134116e-05,0.005079016864482053,0.5736069961668921,0.030158152954712098,0.0,0.024727420133652065,0.0015976250230999886,0.0,0.0014962831373063327,0.7988423179869925
TUMOR.1079,1079,TUMOR,16011,36394,0.8276692653443467,142.77898427553927,-2,0.26734012355985975,270.73234014428346,16011,284.9752702158547,159.932729120164,1639.4783181680514,0.43993515414628787,1.248748003914436,0.5612161679819545,0.0748543367112463,0.10381898868679293,0.0003750234389649353,0.021251328208013003,0.0,0.0,0.0030001875117194824,0.8715544721545097,70794.0,0.11183151114501229,0.306438398734356,0.0,0.08167358815718846,0.3704127468429528,0.04364776675989491,0.0,0.02358956973754838,0.0003248862897985705,0.0,0.0006921490521795633,0.9317456281605786,162040.0,0.12325351764996297,0.3274623549740805,1.8513947173537397e-05,0.04264379165638114,0.3744507529005184,0.05028388052332757,0.0,0.023228832387064923,0.0002159960503579363,0.0,0.0024623549740804738,0.9238089360651691
TUMOR.1084,1084,TUMOR,12741,30992,0.7217102337688638,127.3669699705175,-3,0.2799789043443866,243.82370680473218,12741,250.32437718409406,173.27335829007689,2274.1128778409575,0.4111060918946825,1.3987571738830191,0.6921953037064698,0.030959172547758058,0.16730905372453395,0.0,0.0122709037992606,0.0,0.0,0.0,0.8204200424762055,69364.0,0.12976471945101206,0.285219998846664,0.0,0.0007208350152817023,0.5839772792803183,0.07209791822847586,0.0,0.020832131941641196,0.0006920016146704343,0.0,0.0005910847125309959,0.9057868635026816,152880.0,0.13436682365253794,0.27532051282051284,0.0,0.0005559916274201988,0.5870421245421246,0.07090528519099948,0.0,0.021454735740450027,0.0005690737833594976,0.0,0.0003335949764521193,0.9067373103087388
TUMOR.1127,1127,TUMOR,10691,27104,0.8746367688354985,116.67135026545131,1,0.2663162614587485,244.43608571567333,10691,262.12097485954905,127.07070183178972,1949.35447250755,0.3944436245572609,1.348169403321391,0.4847788388543777,0.03535465111448289,0.1681673232039017,0.0,0.013318326767960983,0.0004689551678859501,0.0,9.379103357719002e-05,0.8179516038266742,66344.0,0.06564271071988424,0.36292656457253103,0.0,0.0013716387314602677,0.5468618111660436,0.03805920655974918,0.0,0.017394187869287352,0.0005275533582539491,0.0,0.0008139394670203786,0.9432051127456892,147072.0,0.0648321910356832,0.34247171453437775,0.0,0.0011218994778067885,0.5579648063533508,0.03578519364664926,0.0,0.016236945169712795,0.0004351610095735422,0.0,0.0005439512619669277,0.9325024477806788
TUMOR.1133,1133,TUMOR,4267,9438,0.8491431974125567,73.7082976155666,-3,0.33247623500077916,141.4814475470194,4267,151.44916096513836,79.98979670951041,884.4579361637687,0.452108497563043,1.4013453536053415,0.5281626930103828,0.06854537244484793,0.1762218045112782,0.0,0.011513157894736841,0.0,0.0,0.0,0.8122650375939849,41420.0,0.12873008208594883,0.27984065668759056,0.0,9.657170449058426e-05,0.5908015451472719,0.07129406084017383,0.0,0.02093191694833414,0.0006760019314340898,0.0,0.0,0.9070980202800579,104181.0,0.15618970829613846,0.28852669872625525,0.0,0.000431940564978259,0.5537190082644629,0.08222228621341704,0.0,0.023343987867269465,0.0005279273571956499,0.0,0.00010558547143912998,0.8938002130906787
TUMOR.1186,1186,TUMOR,5679,14691,0.9314864028946928,85.0336837644412,1,0.20739144724829273,201.6382900145704,5679,224.14426705715735,81.5383366394909,900.0559159102154,0.3865632019603839,1.1958451015980047,0.36377614163425565,0.08809327404374157,0.1915269196822595,0.0,0.02259488084730803,0.002118270079435128,0.0,0.001588702559576346,0.782171226831421,49784.0,0.0993893620440302,0.2787843483850233,0.00014060742407199101,0.013538486260645992,0.6080065884621565,0.04111762815362365,0.0,0.029708340028924956,0.0025108468584284106,0.0,0.001687289088863892,0.924975895870159,121622.0,0.12348094917038036,0.2782062455805693,5.755537649438424e-05,0.008345529591685715,0.5716893325220765,0.05059117593856375,0.0,0.03033990560918255,0.002277548469849205,0.0,0.001282662676160563,0.8980940948183717
TUMOR.1216,1216,TUMOR,4484,7125,0.9136218372388146,75.55928876446939,-2,0.3697839353455385,146.12323566086263,4484,148.43283857706794,60.34760418926015,850.842712474619,0.6293333333333333,1.302120713696186,0.4065650483260618,0.07783535330030292,0.22023276633840644,0.0,0.0035810205908683975,0.0,0.0,0.0,0.7761862130707251,37066.0,0.0420061511897696,0.49830032914261047,0.0,0.0014029029299088113,0.39343333513192685,0.019074084066260183,0.0,0.013462472346624938,0.0007554092699508984,0.0,0.0011061350024281012,0.9656018993147358,97846.0,0.05254174927948,0.5199803773276374,0.0,0.002095129080391636,0.36287635672383134,0.019908836334648326,0.0,0.022055066124317804,0.0007358502136009647,0.0,0.0009402530507123439,0.9367782024814505
TUMOR.1297,1297,TUMOR,7769,16920,0.7371111660810421,99.45751868535369,-1,0.3054572619328458,188.22327167489146,7769,172.68162635685445,116.69332276777367,1304.9087296526009,0.45916075650118204,1.2703386048265217,0.6757715063826281,0.05733432612946373,0.16849297408792058,0.0,0.005027716900863736,0.0006445790898543251,0.0,0.0015469898156503803,0.8242877401057109,52098.0,0.1267802986678951,0.30200775461630003,0.0,0.00019194594802103728,0.570693692656148,0.07833314138738531,0.0,0.02044224346424047,0.0006910054128757342,0.0,0.0,0.9005336097354985,123783.0,0.13547902377547805,0.3194380488435407,0.0,0.000759393454674713,0.5437903427772796,0.08191754925959138,0.0,0.024017837667531083,0.000727078839582172,0.0,0.0004039326886567622,0.8929336015446386
TUMOR.1597,1597,TUMOR,10121,15688,0.6735687809253216,113.5185334307336,0,0.4324104930359737,173.08090593707902,10121,158.99002668751953,117.51343160187234,1246.5483399593904,0.6451427842937277,1.2515509198611934,0.7391245479367982,0.08184931318264846,0.1767731724206153,0.0,0.005045009397566525,0.0,0.0,0.0007913740231476902,0.8173904441586705,47363.0,0.1302282372315943,0.5650191077423306,0.0,0.004328273124590926,0.23923737938897452,0.045985262757848956,0.0,0.0144627662943648,0.00014779469205920232,0.0,0.0006334058231108671,0.9274961467812427,116386.0,0.13138178131390374,0.4505438798480917,0.0,0.005120890828793841,0.3241712920798034,0.0500575670613304,0.0,0.015268159400615194,0.00045538123141958655,0.0,0.0010052755486055023,0.8720378739710962
TUMOR.1619,1619,TUMOR,40562,77585,0.8014294880188791,227.25567630655053,-3,0.36357280509120243,427.8048620574572,40562,391.2643110050086,234.01098642232424,4413.91814383734,0.5228072436682348,1.4144891479902115,0.5980892707061356,0.0261625863609611,0.17761665186938935,0.0,0.0037239814540791162,0.0,0.0,0.0004932425766992207,0.8181661240998322,111957.0,0.13494466625579463,0.4553355306055003,0.0,0.004984056378788285,0.28418946559839936,0.05058191984422591,0.0,0.013880329054905008,0.0005448520414087552,0.0,0.0014112561072554641,0.8671186259010155,222734.0,0.1380346063016872,0.41691883592087425,0.0,0.005526771844442249,0.2594440004669247,0.05011358840590121,8.979320624601543e-06,0.013370208410031698,0.0005477385581006941,0.0,0.0010640494940152827,0.7835669453249167
TUMOR.1718,1718,TUMOR,10670,21030,0.9647425916558907,116.5567069812981,1,0.19077418201323082,330.28018408617856,10670,295.75674160056263,77.84176517490154,944.541197284454,0.5073704232049453,1.2259427460937546,0.2631952352248712,0.1502908267691851,0.002233009708737864,0.0,0.0002912621359223301,0.0003883495145631068,0.0,0.0001941747572815534,0.9968932038834951,61992.0,0.06104013421086592,0.46946380178087493,0.0,0.010227126080784618,0.1921054329590915,0.01550200025809782,0.0,0.005662020905923345,0.0005000645244547684,0.0,0.0009194734804490902,0.7130597496451155,147466.0,0.07601074145904818,0.4247351931970759,0.0,0.004550201402357154,0.11997341760134539,0.019570612887038367,0.0,0.004950293627005547,0.00021021794854407118,0.0,0.0007459346561241235,0.6153418415092292
TUMOR.1758,1758,TUMOR,11896,19586,0.8848001532662076,123.07094549149079,-1,0.42301401038332975,223.6604569431083,11896,218.90447663045288,102.003071156692,1390.3473298326137,0.6073726130909833,1.3320348146551382,0.4659706951945534,0.07733288372771213,0.18789969707169304,0.0,0.010350050488051162,0.0019353752945136318,0.0,0.0005048805116122518,0.7993099966341299,53677.0,0.0736814650595227,0.3172681036570598,0.0,0.0020492948562699106,0.56379827486633,0.031130651862063825,5.5889859716452115e-05,0.018648583192056187,0.0007824580360303295,0.0,0.0005216386906868864,0.939098682862306,127355.0,0.10009815083820815,0.2771151505633858,0.0,0.0021436143064661774,0.4519571277138707,0.038396607907031526,2.355620116995799e-05,0.018695771661889994,0.0008558753091751403,0.0,0.00037689921871932784,0.7967256880373759
